"#AUTHID","sEXT","sNEU","sAGR","sCON","sOPN","cEXT","cNEU","cAGR","cCON","cOPN","DATE","NETWORKSIZE","BETWEENNESS","NBETWEENNESS","DENSITY","BROKERAGE","NBROKERAGE","TRANSITIVITY",Pos,Neg,Pstv,Affil,Ngtv,Hostile,Strng,Power,Weak,Subm,Actv,Psv,Pleasure,Pain,Arousal,EMOT,Feel,Virtue,Vice,Ovrst,Undrst,Acad,Doctr,Econ*,Exch,ECON,Exprs,Legal,Milit,Polit*,POLIT,Relig,Role,COLL,Work,Ritual,Intrel,Race,Kin*,MALE,Female,Nonadlt,HU,ANI,PLACE,Social,Region,Route,Aquatic,Land,Sky,Object,Tool,Food,Vehicle,Bldgpt,Natobj,Bodypt,Comnobj,Comform,COM,Say,Need,Goal,Try,Means,Ach,Persist,Complt,Fail,Natpro,Begin,Vary,Change,Incr,Decr,Finish,Stay,Rise,Move,Exert,Fetch,Travel,Fall,Think,Know,Causal,Ought,Percv,Comp,Eval,EVAL,Solve,Abs*,ABS,Qual,Quan,NUMB,ORD,CARD,FREQ,DIST,Time*,TIME,Space,POS,DIM,Dimn,Rel,COLOR,Self,Our,You,Name,Yes,No,Negate,Intrj,IAV,DAV,SV,IPadj,IndAdj,POWGAIN,POWLOSS,POWENDS,POWAREN,POWCON,POWCOOP,POWAPT,POWPT,POWDOCT,POWAUTH,POWOTH,POWTOT,RCTETH,RCTREL,RCTGAIN,RCTLOSS,RCTENDS,RCTTOT,RSPGAIN,RSPLOSS,RSPOTH,RSPTOT,AFFGAIN,AFFLOSS,AFFPT,AFFOTH,AFFTOT,WLTPT,WLTTRAN,WLTOTH,WLTTOT,WLBGAIN,WLBLOSS,WLBPHYS,WLBPSYC,WLBPT,WLBTOT,ENLGAIN,ENLLOSS,ENLENDS,ENLPT,ENLOTH,ENLTOT,SKLAS,SKLPT,SKLOTH,SKLTOT,TRNGAIN,TRNLOSS,TRANS,MEANS,ENDS,ARENAS,PARTIC,NATIONS,AUD,ANOMIE,NEGAFF,POSAFF,SURE,IF,NOT,TIMESP,FOOD,FORM
2609216746274fd785c35801fb53e9d8,4.50,3.00,2.25,5.00,4.75,y,y,n,y,y,09/27/09 05:52 PM,288,39168,95.44,0.02,40303,0.49,0.13,-0.66,0.43,-0.65,-0.36,-0.04,0.29,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.02,-0.3,-0.18,-0.17,-0.25,0.0,-0.32,-0.47,0.48,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,0.35,0.54,-0.19,-0.13,-0.08,-0.19,-0.16,-0.07,-0.37,0.78,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,4.37,0.51,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.38,-0.44,-0.69,-0.14,-0.26,0.0,-0.25,-0.22,-0.5,-0.35,-0.35,-0.25,-0.16,-0.09,0.16,-0.23,-0.4,-0.53,-0.62,-0.13,1.16,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,0.2,-0.23,-0.2,0.04,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,0.09,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,0.35,-0.47,-0.2,-0.36
ce9e978af8369a85f4fc15137013015b,3.30,1.90,3.65,3.50,4.05,n,n,y,y,y,06/21/09 08:42 PM,381,70739.6,98.24,0.01,71416,0.5,0.04,0.73,-0.08,0.63,0.21,0.08,-0.25,0.49,-0.34,-0.51,0.75,-0.37,0.32,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,0.32,-0.01,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,0.15,-0.32,-0.47,-0.26,-0.25,0.55,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,2.66,2.01,-0.19,-0.13,-0.08,9.24,-0.16,0.05,1.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,0.42,0.36,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,1.56,-0.15,-0.27,1.13,0.96,-0.22,0.32,-0.25,1.2,0.25,-0.33,0.76,-0.37,0.0,-0.37,-0.29,-0.1,0.46,0.3,0.11,-0.14,-0.26,0.0,-0.25,1.22,1.26,-0.35,-0.35,-0.25,-0.16,-0.09,0.94,-0.23,-0.4,0.56,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,1.91,1.83,-0.06,0.0,-0.29,2.09,1.29,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,1.45,-0.14,-0.09,-0.08,1.64,1.63,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,8.17,-0.28,-0.24,-0.36,-0.15,2.22,-0.34,-0.36,-0.47,0.05,0.2,-0.2,1.47
504862f12f8c000ae4358a10d657e8f5,3.90,1.70,4.20,4.60,4.70,y,n,y,y,y,09/22/09 08:51 AM,1267,767221,95.81,0,798934,0.5,0.01,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,1.9,-0.3,-0.18,-0.17,-0.25,2.01,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,14.83,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,3.87,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.03,-0.14,-0.26,0.0,-0.25,-0.22,0.68,-0.35,-0.35,4.26,-0.16,-0.09,1.59,-0.23,-0.4,-0.53,2.14,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,3.53,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,0.25,-0.2,-0.36
03e6c4eca4269c183fa0e1780f73faba,3.20,3.60,3.85,4.35,4.80,n,y,y,y,y,06/21/09 06:22 PM,222,21894.7,90.06,0.04,23462,0.48,0.21,1.2,-0.49,0.63,0.78,-0.39,-0.25,0.11,-0.34,2.36,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,0.66,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,1.67,0.77,-0.26,-0.25,-0.25,-0.15,-0.09,2.42,1.72,-0.38,-0.24,0.52,-0.2,1.63,2.01,-0.19,-0.13,-0.08,-0.19,-0.16,2.56,-0.37,2.62,-0.12,-0.29,10.78,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,2.48,-0.33,0.34,-0.37,0.0,-0.37,-0.29,-0.1,2.51,2.53,0.68,-0.14,1.79,0.0,-0.25,-0.22,-0.41,-0.35,-0.35,-0.25,-0.16,-0.09,0.42,-0.23,-0.4,-0.53,1.98,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,2.35,4.6,4.88,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,0.65,1.44,-0.2,-0.36
789ce9b31990354f0a5a507347844dea,2.80,3.85,3.25,3.10,4.20,n,y,n,n,y,10/27/09 11:14 PM,436,90799.3,96.19,0.02,92952,0.49,0.11,2.25,4.6,3.35,3.21,5.43,8.66,1.71,-0.34,-0.51,5.75,5.02,4.93,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,8.1,-0.56,3.34,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,13.12,-0.17,-0.25,-0.43,-0.32,3.39,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,2.75,-0.2,9.23,7.03,-0.19,-0.13,-0.08,-0.19,14.19,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,5.8,-0.15,-0.27,9.17,-0.22,10.75,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,2.64,-0.44,1.53,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,11.17,-0.25,-0.16,-0.09,2.63,-0.23,-0.4,-0.53,-0.62,-0.13,5.93,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,13.3,-0.19,-0.11,-0.06,-0.28,5.22,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,7.96,-0.42,5.11,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,11.1,-0.15,-0.36,-0.34,-0.36,5.77,3.17,1.95,-0.2,-0.36
933791b8623dadbb82664c60db91fb7e,3.75,2.35,3.70,4.00,4.20,y,n,y,y,y,06/23/09 01:20 PM,332,51657.2,94.58,0.03,53320,0.49,0.2,-0.43,-0.08,-0.33,-0.36,-0.16,-0.07,0.3,0.47,0.39,0.03,-0.16,-0.12,-0.22,-0.33,-0.25,-0.35,-0.1,-0.1,0.15,0.12,0.66,0.82,0.82,-0.09,-0.13,-0.43,-0.03,-0.18,-0.17,0.18,-0.28,0.18,-0.0,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,0.16,-0.38,-0.24,-0.01,-0.2,-0.3,-0.05,-0.19,-0.13,-0.08,-0.19,-0.16,0.18,-0.37,1.15,-0.12,-0.29,0.41,0.06,-0.18,0.05,0.01,0.0,-0.15,-0.16,-0.13,-0.05,-0.07,-0.25,-0.18,-0.19,-0.11,-0.12,-0.14,-0.06,-0.14,-0.16,4.15,-0.08,-0.06,0.0,-0.21,-0.17,0.18,0.0,-0.12,0.56,-0.15,0.43,-0.02,0.08,0.22,0.32,0.51,0.79,-0.03,0.91,0.24,0.71,0.0,0.71,0.9,-0.1,-0.25,-0.26,-0.17,2.64,-0.26,0.0,-0.25,-0.22,0.3,-0.35,-0.19,-0.25,1.48,-0.09,0.29,1.17,0.03,-0.26,0.19,-0.13,-0.09,-0.15,-0.08,-0.12,0.73,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,0.11,-0.03,-0.17,-0.19,-0.11,-0.06,0.7,0.3,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.01,-0.23,-0.2,-0.14,0.09,7.0,-0.09,-0.08,0.82,0.72,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,0.44,0.59,0.17,-0.28,-0.28,-0.24,-0.2,-0.15,0.28,-0.34,0.83,-0.47,0.2,-0.21,0.9,0.55
2382eeba332f59ff29cf63a839a33f9a,2.40,3.75,2.95,3.10,3.75,n,y,n,n,n,07/08/09 05:01 PM,313,45656,94.11,0.03,47527,0.49,0.13,0.03,-0.49,0.31,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,0.78,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,0.39,1.31,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,0.94,-0.15,-0.09,-0.26,-0.36,-0.38,8.74,-0.53,1.87,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,0.66,-0.22,0.76,-0.25,-0.45,0.06,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,0.2,0.11,-0.27,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,2.51,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,2.49,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
7938e0ab2768b67f6375eabcfefff5e1,2.50,3.50,3.75,3.00,4.50,n,y,y,n,y,08/21/09 08:13 PM,381,68247.6,94.78,0.03,70505,0.49,0.16,1.9,-0.49,1.11,-0.36,-0.39,-0.25,0.39,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,1.88,-0.36,-0.56,-0.6,-0.26,-0.31,1.98,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,13.37,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,1.86,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,2.45,1.45,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
83b6e605652dbf6915856eea1ce419bd,2.50,2.00,3.00,4.25,2.50,n,n,n,y,n,09/27/09 01:48 AM,356,59578.9,94.82,0.03,61533,0.49,0.17,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,-0.83,-0.14,-0.26,0.0,-0.25,-0.22,7.63,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.42,-0.23,-0.2,-0.49,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,-0.62,-0.2,-0.36
d67916bbf6453cfebbd8689f7556e526,3.40,2.45,3.95,3.85,4.45,n,n,y,y,y,08/21/09 02:20 AM,278,27967.7,73.16,0.04,36786,0.48,0.21,1.2,0.43,1.27,-0.07,0.19,-0.07,-0.08,-0.07,0.03,0.03,0.06,0.98,0.94,1.78,1.19,1.1,3.64,0.12,-0.36,0.12,0.34,-0.26,-0.31,-0.3,-0.13,0.12,-0.3,0.35,-0.17,-0.25,0.0,0.18,1.08,-0.01,-0.25,-0.05,-0.15,-0.09,0.74,-0.23,2.58,-0.24,0.78,-0.2,-0.17,-0.35,0.54,-0.13,-0.08,-0.19,-0.16,-0.32,-0.37,0.41,0.33,-0.29,-0.28,0.33,-0.18,0.05,-0.17,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,1.33,-0.42,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,0.06,1.15,-0.27,-0.02,-0.07,0.66,0.1,-0.25,1.62,0.16,-0.33,0.03,-0.37,0.0,-0.37,-0.29,-0.1,-0.19,-0.26,-0.55,-0.14,-0.26,0.0,-0.25,-0.22,-0.12,-0.35,0.27,0.01,0.66,-0.09,-0.36,0.47,-0.26,-0.26,0.03,-0.13,0.41,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,0.49,-0.03,-0.17,-0.19,-0.11,-0.06,0.05,-0.15,-0.13,-0.09,0.2,0.18,-0.06,0.0,1.03,0.2,0.84,1.79,-0.15,-0.24,-0.1,-0.1,-0.19,0.61,0.99,-0.2,0.93,-0.36,-0.14,-0.09,-0.08,0.01,-0.2,-0.24,-0.09,-0.31,-0.35,4.78,3.27,-0.25,-0.25,-0.3,0.42,0.34,-0.24,0.41,-0.15,-0.36,-0.34,0.83,-0.22,-0.39,-0.37,-0.2,0.1
138ac63ec2b55b8f48fd19c300720cae,1.95,3.45,3.05,2.50,3.95,n,y,n,n,y,10/30/09 06:29 PM,415,84621.1,98.98,0.01,84969,0.5,0.04,-0.66,-0.49,-0.65,-0.36,-0.39,-0.25,-0.64,-0.34,-0.51,-0.21,-0.37,-0.56,-0.22,-0.33,-0.25,-0.35,-0.1,-0.55,-0.36,-0.56,-0.6,-0.26,-0.31,-0.3,-0.13,-0.43,-0.3,-0.18,-0.17,-0.25,-0.43,-0.32,-0.47,-0.26,-0.25,-0.25,-0.15,-0.09,-0.26,-0.36,-0.38,-0.24,-0.53,-0.2,-0.42,-0.35,-0.19,-0.13,-0.08,-0.19,-0.16,-0.45,-0.37,-0.33,-0.12,-0.29,-0.28,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,-0.16,-0.13,-0.33,-0.07,-0.25,-0.18,-0.19,7.3,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,-0.21,-0.17,-0.14,0.0,-0.12,-0.44,-0.15,-0.27,-0.4,-0.22,-0.22,-0.57,-0.25,-0.45,-0.49,-0.33,-0.49,-0.37,0.0,-0.37,-0.29,-0.1,-0.57,-0.44,0.35,-0.14,-0.26,0.0,-0.25,-0.22,-0.75,-0.35,-0.35,-0.25,-0.16,-0.09,-0.62,-0.23,-0.4,-0.53,-0.62,-0.13,-0.34,-0.15,-0.08,-0.12,-0.21,-0.09,-0.17,-0.18,-0.11,-0.1,-0.16,-0.28,-0.37,-0.17,-0.19,-0.11,-0.06,-0.28,-0.37,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,-0.29,-0.42,-0.5,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,4.73,-0.23,-0.2,3.94,-0.36,-0.14,-0.09,-0.08,-0.54,-0.56,-0.24,-0.09,-0.31,-0.35,-0.16,-0.14,-0.25,-0.25,-0.3,-0.28,-0.28,-0.24,-0.36,-0.15,-0.36,-0.34,-0.36,-0.47,-0.54,0.67,-0.2,-0.36
b576dc0449e75306c30456902ce0c80b,3.84,2.60,3.75,4.00,4.15,y,n,y,y,y,06/27/09 07:27 PM,254,29724.9,93.25,0.04,30978,0.49,0.18,0.03,0.02,-0.01,0.35,-0.04,-0.07,0.11,0.47,0.03,0.03,-0.05,-0.34,-0.22,-0.33,-0.25,-0.35,-0.1,0.12,0.15,-0.01,0.5,0.55,0.82,-0.09,-0.13,-0.02,-0.3,1.95,-0.17,0.18,0.58,-0.32,0.31,0.24,-0.25,-0.25,-0.15,-0.09,0.41,-0.36,0.47,-0.24,0.39,-0.2,-0.04,0.54,-0.19,-0.13,-0.08,-0.19,-0.16,-0.2,-0.37,-0.33,-0.12,1.0,0.41,-0.22,-0.18,-0.32,-0.34,0.0,-0.15,1.83,-0.13,-0.05,0.56,0.25,1.69,-0.19,-0.11,-0.12,-0.14,-0.06,-0.14,-0.16,-0.1,-0.08,-0.06,0.0,2.68,-0.17,-0.14,0.0,-0.12,-0.44,1.15,0.43,-0.02,-0.22,-0.22,-0.35,-0.25,-0.04,-0.4,-0.33,-0.39,-0.37,0.0,-0.37,-0.29,-0.1,-0.19,-0.44,0.02,-0.14,-0.01,0.0,-0.25,-0.22,0.01,0.29,-0.04,-0.25,1.48,-0.09,-0.23,1.17,-0.26,0.02,0.52,-0.13,-0.34,-0.15,-0.08,2.2,-0.21,-0.09,0.58,0.97,-0.11,-0.1,2.72,0.88,0.98,-0.17,-0.19,-0.11,-0.06,0.05,-0.15,-0.13,-0.09,-0.37,-0.37,-0.06,0.0,0.37,-0.11,0.17,-0.16,-0.15,-0.24,-0.29,-0.1,-0.19,-0.01,-0.23,-0.2,-0.14,0.09,-0.14,-0.09,0.23,0.01,0.17,-0.24,0.39,0.36,0.24,2.31,-0.14,-0.25,-0.25,0.17,-0.28,-0.28,-0.24,-0.05,-0.15,0.28,-0.34,0.04,0.53,-0.39,-0.01,-0.2,-0.36
